booking_date,booking_date_month,client_code,service_code,service_desc,staff,price,canceled_yes_no,,,,,,
2018-07-27,July,SCHJ01,SHCM,Men's hair cut,JJ,60,0,,,,,,
2018-07-27,July,GRIF01,CTU,Color touch up,JOANNE,60,0,,,,,,
2018-07-27,July,MEYN01,CFC,Color full color,JOANNE,77.06,1,,,,,,
2018-07-27,July,CHMY01,SHCW,Women's hair cut,BECKY,80,0,,,,,,
2018-07-27,July,LYOH01,SHCW,Women's hair cut,BECKY,80,0,,,,,,
2018-07-27,July,MCKT01,SHCW,Women's hair cut,BECKY,80,0,,,,,,
2018-07-27,July,GRIF01,SHCW,Women's hair cut,JJ,92,0,,,,,,
2018-07-27,July,MARR01,SHCW,Women's hair cut,JJ,102,0,,,,,,
2018-07-27,July,LINM01,SHCW,Women's hair cut,JJ,102,0,,,,,,
2018-07-27,July,KUCM02,SHCW,Women's hair cut,JJ,102,0,,,,,,
2018-07-27,July,INGS01,CHLHH,Highlights half head,TANYA,125,1,,,,,,
2018-07-27,July,LEAS01,CAL,accent lights,JOANNE,125,0,,,,,,
2018-07-27,July,SCHC01,CALC,Accent lights and color,JOANNE,127,1,,,,,,
2018-07-27,July,LINM01,CHLPL,Highlights partial,JOANNE,160,0,,,,,,
2018-07-27,July,JONE01,CBAL,Balayage,KELLY,170,0,,,,,,
2018-07-27,July,CHUJ01,SBD5+1,Blow dry bundle 5+1,HOUSE,250,0,,,,,,
2018-07-27,July,AMAB01,SHCM,Men's hair cut,KELLY,38.8,1,,,,,,
2018-07-28,July,SARK01,CON,Consultation,JOANNE,0,0,,,,,,
2018-07-28,July,KELR01,SBD,Blowdry,BECKY,5,0,,,,,,
2018-07-28,July,PERB01,SBD,Blowdry,JJ,32,0,,,,,,
2018-07-28,July,NEML01,SBD,Blowdry,JJ,32,0,,,,,,
2018-07-28,July,DD01,SBD,Blowdry,KELLY,35,0,,,,,,
2018-07-28,July,HOC01,CT,Color toner,KELLY,35,0,,,,,,
2018-07-28,July,BURT01,CAL,accent lights,JOANNE,45,0,,,,,,
2018-07-28,July,BROS01,SBD,Blowdry,BECKY,45.26,1,,,,,,
2018-07-28,July,WAX*01,SHCM,Men's hair cut,JJ,49.48,1,,,,,,
2018-07-28,July,BOTN01,SHCM,Men's hair cut,BECKY,50,0,,,,,,
2018-07-28,July,IRWE01,SHCM,Men's hair cut,BECKY,50,0,,,,,,
2018-07-28,July,NELT01,SBD,Blowdry,BECKY,50,0,,,,,,
2018-07-28,July,BROS01,SBD,Blowdry,BECKY,50,0,,,,,,
2018-07-28,July,TOLM01,SHCW,Women's hair cut,KELLY,55,0,,,,,,
2018-07-28,July,KOMK01,SHCW,Women's hair cut,KELLY,55,0,,,,,,
2018-07-28,July,JOYA01,SHCW,Women's hair cut,BECKY,60,0,,,,,,
2018-07-28,July,BURT01,SHCM,Men's hair cut,JJ,60,0,,,,,,
2018-07-28,July,HOC01,SHCW,Women's hair cut,KELLY,65,0,,,,,,
2018-07-28,July,COAJ01,SHCW,Women's hair cut,BECKY,70,0,,,,,,
2018-07-28,July,IRWE01,CTU,Color touch up,JOANNE,70,0,,,,,,
2018-07-28,July,KELA01,SDUD,Dry updo,JJ,82,0,,,,,,
2018-07-28,July,MARM01,CFC,Color full color,JOANNE,85,0,,,,,,
2018-07-28,July,NEEL01,SHCW,Women's hair cut,JJ,88.44,1,,,,,,
2018-07-28,July,GOOA01,SHCW,Women's hair cut,JJ,88.44,1,,,,,,
2018-07-28,July,COAJ01,CHLHHC,Highlights half head and color,JOANNE,140,0,,,,,,
2018-07-28,July,RUMJ02,CHLPL,Highlights partial,JOANNE,160,0,,,,,,
2018-07-29,July,APTM01,SHCM,Men's hair cut,JJ,30,0,,,,,,
2018-07-29,July,KOOM02,SHCM,Men's hair cut,JJ,40,0,,,,,,
2018-07-29,July,SPIJ01,SHCM,Men's hair cut,BECKY,50,0,,,,,,
2018-07-29,July,ALIA01,SHCM,Men's hair cut,BECKY,50,0,,,,,,
2018-07-29,July,RIHM01,SBD,Blowdry,BECKY,45.26,1,,,,,,
2018-07-29,July,SEEK01,SBD,Blowdry,BECKY,45.26,1,,,,,,
2018-07-29,July,TYRA01,SHCW,Women's hair cut,JJ,88.44,1,,,,,,
2018-07-29,July,WONM02,SBD,Blowdry,JJ,44.55,1,,,,,,
2018-07-31,July,KUKK01,SBD,Blowdry,BECKY,45.26,1,,,,,,
2018-07-31,July,BROS01,SHCW,Women's hair cut,BECKY,67.84,1,,,,,,
2018-07-31,July,HENK01,SHCW,Women's hair cut,JJ,88.44,1,,,,,,
2018-07-31,July,HENK01,CHLPL,Highlights partial,JOANNE,147.73,1,,,,,,
2018-08-04,August,TUMM01,CTU,Color touch up,JOANNE,66.52,1,,,,,,
2018-08-25,August,FLAD01,SHCM,Men's hair cut,BECKY,41.15,1,,,,,,
2018-08-28,August,FLAS01,SHCM,Men's hair cut,BECKY,41.15,1,,,,,,
2018-09-21,September,PAE01,SHCW,Women's hair cut,KELLY,56.05,1,,,,,,
