booking_date,booking_date_month,booking_day_of_week,client_code,service_code,service_desc,staff,price,canceled_yes_no
2018-05-01,May,Tuesday,FLAD01,SHCM,Men's hair cut,SINEAD,35,0
2018-05-01,May,Tuesday,GRIP01,SHCM,Men's hair cut,SINEAD,35,0
2018-05-01,May,Tuesday,LEHJ01,SHCM,Men's hair cut,JJ,50,0
2018-05-01,May,Tuesday,HILJ01,SBD,Blowdry,BECKY,50,0
2018-05-01,May,Tuesday,BROS01,SBD,Blowdry,BECKY,50,0
2018-05-01,May,Tuesday,CYRA01,SHCW,Women's hair cut,BECKY,60,0
2018-05-01,May,Tuesday,TAYE01,SHCM,Men's hair cut,JJ,60,0
2018-05-01,May,Tuesday,KERT01,CALC,Accent lights and color,JJ,70,0
2018-05-01,May,Tuesday,ALVJ01,SHCW,Women's hair cut,JJ,82,0
2018-05-01,May,Tuesday,FLEB01,SHCW,Women's hair cut,JJ,82,0
2018-05-01,May,Tuesday,KERT01,SHCW,Women's hair cut,JJ,102,0
2018-05-02,May,Wednesday,NELT01,SBD,Blowdry,SINEAD,30,0
2018-05-02,May,Wednesday,DENB01,SHCM,Men's hair cut,SINEAD,35,0
2018-05-02,May,Wednesday,RODP01,SBD,Blowdry,SINEAD,50,0
2018-05-02,May,Wednesday,KINN01,SBD,Blowdry,JJ,52,0
2018-05-02,May,Wednesday,POTR01,SHCM,Men's hair cut,JJ,60,0
2018-05-02,May,Wednesday,MARA01,SHCW,Women's hair cut,SINEAD,70,0
2018-05-02,May,Wednesday,ATKN01,SHCW,Women's hair cut,JJ,82,0
2018-05-02,May,Wednesday,LEEV01,SHCW,Women's hair cut,JJ,82,0
2018-05-03,May,Thursday,SPIJ01,SHCM,Men's hair cut,BECKY,30,0
2018-05-03,May,Thursday,BRAN01,SHCM,Men's hair cut,SINEAD,35,0
2018-05-03,May,Thursday,NIES02,SHCM,Men's hair cut,JJ,40,0
2018-05-03,May,Thursday,TSAR01,SHCM,Men's hair cut,JJ,40,0
2018-05-03,May,Thursday,NEEL01,CTU,Color touch up,JJ,40,0
2018-05-03,May,Thursday,GUYD01,CCAMO,Men's camo color,BECKY,40,1
2018-05-03,May,Thursday,GUYD01,SHCM,Men's hair cut,BECKY,41.15,1
2018-05-03,May,Thursday,HOLL01,SBD,Blowdry,SINEAD,45,0
2018-05-03,May,Thursday,NELT01,SBD,Blowdry,SINEAD,45.11,1
2018-05-03,May,Thursday,NIDN01,SBD,Blowdry,SINEAD,50,0
2018-05-03,May,Thursday,SKUD01,SBD,Blowdry,BECKY,50,0
2018-05-03,May,Thursday,BREM01,SHCM,Men's hair cut,SINEAD,55,0
2018-05-03,May,Thursday,BHAJ01,SHCW,Women's hair cut,BECKY,60,0
2018-05-03,May,Thursday,MESN01,SHCW,Women's hair cut,BECKY,60,0
2018-05-03,May,Thursday,LYNG01,SHCM,Men's hair cut,JJ,60,0
2018-05-03,May,Thursday,MARR01,SHCW,Women's hair cut,SINEAD,70,0
2018-05-03,May,Thursday,LEFN01,SHCW,Women's hair cut,JJ,82,0
2018-05-03,May,Thursday,BRIK01,SHCW,Women's hair cut,JJ,82,0
2018-05-03,May,Thursday,WOOD02,SHCW,Women's hair cut,JJ,82,0
2018-05-03,May,Thursday,HENI01,SHCW,Women's hair cut,JJ,88.44,1
2018-05-03,May,Thursday,NEEL01,SHCW,Women's hair cut,JJ,92,0
2018-05-04,May,Friday,PLUJ01,CCAMO,Men's camo color,JJ,25,0
2018-05-04,May,Friday,COLR02,SHCM,Men's hair cut,BECKY,30,0
2018-05-04,May,Friday,ZIMJ01,SHCM,Men's hair cut,BECKY,30,0
2018-05-04,May,Friday,ALIR02,SBD,Blowdry,BECKY,30,0
2018-05-04,May,Friday,CAND01,CCAMO,Men's camo color,JJ,32.08,1
2018-05-04,May,Friday,GUYD01,CCAMO,Men's camo color,BECKY,35,0
2018-05-04,May,Friday,COLE01,SHCM,Men's hair cut,JJ,40,0
2018-05-04,May,Friday,COLB01,SHCM,Men's hair cut,JJ,40,0
2018-05-04,May,Friday,GUYD01,SHCM,Men's hair cut,BECKY,40,0
2018-05-04,May,Friday,RICC01,SBD,Blowdry,BECKY,40,0
2018-05-04,May,Friday,PENM01,SBD,Blowdry,BECKY,45.26,1
2018-05-04,May,Friday,MCGV01,SBD,Blowdry,BECKY,45.26,1
2018-05-04,May,Friday,NICP01,SHCM,Men's hair cut,BECKY,50,0
2018-05-04,May,Friday,BYRP01,SBD,Blowdry,BECKY,50,0
2018-05-04,May,Friday,COLG01,SBD,Blowdry,BECKY,50,0
2018-05-04,May,Friday,SIRM01,SBD,Blowdry,BECKY,50,0
2018-05-04,May,Friday,MCGV01,CMT,Color mini touch up,JOANNE,50,0
2018-05-04,May,Friday,KOOM01,SBD,Blowdry,JJ,52,0
2018-05-04,May,Friday,PLUJ01,SHCM,Men's hair cut,JJ,60,0
2018-05-04,May,Friday,CAND01,SHCM,Men's hair cut,JJ,60,0
2018-05-04,May,Friday,PENM01,CTU,Color touch up,JOANNE,60,0
2018-05-04,May,Friday,GHOP01,SHCW,Women's hair cut,BECKY,70,0
2018-05-04,May,Friday,RICC01,CFC,Color full color,JOANNE,80,0
2018-05-04,May,Friday,BENS01,SHCW,Women's hair cut,JJ,82,0
2018-05-04,May,Friday,MICK01,SHCW,Women's hair cut,JJ,82,0
2018-05-04,May,Friday,SCHC01,CHLPL,Highlights partial,JOANNE,100,0
2018-05-04,May,Friday,GHOP01,CALC,Accent lights and color,JOANNE,130,0
2018-05-04,May,Friday,PENM01,SBD5+1,Blow dry bundle 5+1,HOUSE,240,0
2018-05-04,May,Friday,DUFD01,CON,Consultation,JJ,0,1
2018-05-05,May,Saturday,IRWE01,CON,Consultation,SINEAD,0,0
2018-05-05,May,Saturday,LAMC01,SHCM,Men's hair cut,BECKY,30,0
2018-05-05,May,Saturday,ALIA01,SHCM,Men's hair cut,BECKY,30,0
2018-05-05,May,Saturday,WYRC01,SBD,Blowdry,JJ,32,0
2018-05-05,May,Saturday,BOTN01,SHCM,Men's hair cut,SINEAD,35,0
2018-05-05,May,Saturday,ODOA01,SHCW,Women's hair cut,BECKY,40,0
2018-05-05,May,Saturday,BROF01,SBD,Blowdry,BECKY,40,0
2018-05-05,May,Saturday,WONM02,SBD,Blowdry,JJ,52,0
2018-05-05,May,Saturday,HUDM01,SBD,Blowdry,JJ,52,0
2018-05-05,May,Saturday,IRWE01,SHCM,Men's hair cut,SINEAD,55,0
2018-05-05,May,Saturday,SCOJ01,SHCW,Women's hair cut,BECKY,60,0
2018-05-05,May,Saturday,FISV01,SHCW,Women's hair cut,BECKY,60,0
2018-05-05,May,Saturday,TUMM01,CTU,Color touch up,JOANNE,60,0
2018-05-05,May,Saturday,SHIL01,SHCW,Women's hair cut,SINEAD,70,0
2018-05-05,May,Saturday,CHUJ01,SHCW,Women's hair cut,SINEAD,70,0
2018-05-05,May,Saturday,HESM01,SHCW,Women's hair cut,SINEAD,70,0
2018-05-05,May,Saturday,CAYK01,CTU,Color touch up,JOANNE,70,0
2018-05-05,May,Saturday,IRWE01,CTU,Color touch up,JOANNE,70,0
2018-05-05,May,Saturday,GAGC01,SHCW,Women's hair cut,JJ,82,0
2018-05-05,May,Saturday,BENL01,SHCW,Women's hair cut,JJ,92,0
2018-05-05,May,Saturday,TUMM01,SHCW,Women's hair cut,JJ,92,0
2018-05-05,May,Saturday,ERWS01,SHCW,Women's hair cut,JJ,102,0
2018-05-05,May,Saturday,BROF01,CALC,Accent lights and color,JOANNE,130,0
2018-05-05,May,Saturday,ERWS01,CALC,Accent lights and color,JOANNE,140,0
2018-05-05,May,Saturday,BENL01,CBAL,Balayage,JOANNE,190,0
2018-05-06,May,Sunday,KIRR01,SHCM,Men's hair cut,BECKY,41.15,1
2018-05-06,May,Sunday,ROUT01,SBD,Blowdry,JJ,44.55,1
2018-05-06,May,Sunday,NELT01,SBD,Blowdry,BECKY,45.26,1
2018-05-06,May,Sunday,HUDS01,SBD,Blowdry,JJ,52,0
2018-05-06,May,Sunday,JONK01,SHCW,Women's hair cut,BECKY,60,0
2018-05-06,May,Sunday,SARM01,SHCW,Women's hair cut,JJ,82,0
2018-05-08,May,Tuesday,CARB01,CON,Consultation,BECKY,0,1
2018-05-08,May,Tuesday,BATP01,SHCM,Men's hair cut,JJ,40,0
2018-05-08,May,Tuesday,HOWC01,SHCM,Men's hair cut,JJ,40,0
2018-05-08,May,Tuesday,MCPL01,SBD,Blowdry,BECKY,40,0
2018-05-08,May,Tuesday,KIRR01,SHCM,Men's hair cut,BECKY,41.15,1
2018-05-08,May,Tuesday,MCPL01,SBD,Blowdry,BECKY,45.26,1
2018-05-08,May,Tuesday,HILJ01,SBD,Blowdry,SINEAD,50,0
2018-05-08,May,Tuesday,ALZR01,SHCW,Women's hair cut,BECKY,60,0
2018-05-08,May,Tuesday,LEEP01,SHCM,Men's hair cut,JJ,60,0
2018-05-08,May,Tuesday,PIPJ01,SHCM,Men's hair cut,JJ,60,0
2018-05-08,May,Tuesday,JUDJ01,SHCW,Women's hair cut,SINEAD,70,0
2018-05-08,May,Tuesday,KIMS01,CFC,Color full color,JOANNE,75,0
2018-05-08,May,Tuesday,KIMY01,SHCW,Women's hair cut,JJ,82,0
2018-05-08,May,Tuesday,BOSJ01,SHCW,Women's hair cut,SINEAD,90,0
2018-05-08,May,Tuesday,KIMS01,SHCW,Women's hair cut,JJ,92,0
2018-05-08,May,Tuesday,BRES01,SHCW,Women's hair cut,JJ,102,0
2018-05-08,May,Tuesday,TAYJ01,SHCW,Women's hair cut,JJ,102,0
2018-05-08,May,Tuesday,MCPL01,CHLFH,Highlights full,JOANNE,150,0
2018-05-08,May,Tuesday,TAYJ01,CHLPL,Highlights partial,JOANNE,160,0
2018-05-08,May,Tuesday,TAYL01,CHLFH,Highlights full,JOANNE,160,0
2018-05-08,May,Tuesday,NELT01,SBD5+1,Blow dry bundle 5+1,HOUSE,250,0
2018-05-09,May,Wednesday,FLEL01,SHCM,Men's hair cut,SINEAD,35,0
2018-05-09,May,Wednesday,SHAS01,SHCM,Men's hair cut,JJ,40,0
2018-05-09,May,Wednesday,COLG01,SBD,Blowdry,BECKY,50,0
2018-05-09,May,Wednesday,CABL01,CFC,Color full color,JOANNE,65,0
2018-05-09,May,Wednesday,ANDN01,SHCW,Women's hair cut,SINEAD,70,0
2018-05-09,May,Wednesday,CRIV01,SHCW,Women's hair cut,SINEAD,70,0
2018-05-09,May,Wednesday,RUPN01,SHCW,Women's hair cut,SINEAD,70,0
2018-05-09,May,Wednesday,MCLE01,SHCW,Women's hair cut,SINEAD,70,0
2018-05-09,May,Wednesday,SINJ01,SHCW,Women's hair cut,JJ,82,0
2018-05-09,May,Wednesday,BERH01,CALC,Accent lights and color,JOANNE,90,0
2018-05-09,May,Wednesday,BERH01,SHCW,Women's hair cut,JJ,92,0
2018-05-09,May,Wednesday,KRIJ01,SHCW,Women's hair cut,JJ,88.44,1
2018-05-10,May,Thursday,KATM01,CON,Consultation,JOANNE,0,1
2018-05-10,May,Thursday,TAYT01,SHCM,Men's hair cut,SINEAD,35,0
2018-05-10,May,Thursday,TAYR01,SHCM,Men's hair cut,JJ,40,0
2018-05-10,May,Thursday,HOLL01,SBD,Blowdry,SINEAD,50,0
2018-05-10,May,Thursday,BROS01,SBD,Blowdry,BECKY,50,0
2018-05-10,May,Thursday,BUDG02,SHCM,Men's hair cut,SINEAD,55,0
2018-05-10,May,Thursday,SOLR01,SHCW,Women's hair cut,BECKY,60,0
2018-05-10,May,Thursday,DINJ01,SHCW,Women's hair cut,BECKY,60,0
2018-05-10,May,Thursday,SHAP01,SHCW,Women's hair cut,BECKY,60,0
2018-05-10,May,Thursday,MARK01,SHCW,Women's hair cut,BECKY,60,0
2018-05-10,May,Thursday,COLJ01,SHCM,Men's hair cut,JJ,60,0
2018-05-10,May,Thursday,THOD01,SHCM,Men's hair cut,JJ,60,0
2018-05-10,May,Thursday,MONE01,SHCW,Women's hair cut,SINEAD,70,0
2018-05-10,May,Thursday,STEP01,SHCW,Women's hair cut,SINEAD,70,0
2018-05-10,May,Thursday,RODP01,SHCW,Women's hair cut,SINEAD,74.67,1
2018-05-10,May,Thursday,NORL01,SHCW,Women's hair cut,JJ,82,0
2018-05-10,May,Thursday,ROSD01,SHCW,Women's hair cut,JJ,82,0
2018-05-10,May,Thursday,KALA01,SHCW,Women's hair cut,JJ,92,0
2018-05-10,May,Thursday,BREH01,SHCW,Women's hair cut,JJ,102,0
2018-05-10,May,Thursday,HOLS01,CALC,Accent lights and color,JOANNE,120,0
2018-05-10,May,Thursday,BOES01,CALC,Accent lights and color,JOANNE,120,0
2018-05-10,May,Thursday,REIC01,CHLFH,Highlights full,JOANNE,140,0
2018-05-10,May,Thursday,KALA01,CHLPL,Highlights partial,JOANNE,150,0
2018-05-10,May,Thursday,RODP01,CHLFH,Highlights full,JOANNE,150,1
2018-05-10,May,Thursday,AINM01,SBD5+1,Blow dry bundle 5+1,HOUSE,230,0
2018-05-10,May,Thursday,RODP01,CON,Consultation,JOANNE,0,1
2018-05-11,May,Friday,REDM01,CON,Consultation,JJ,0,0
2018-05-11,May,Friday,MURS01,SHCM,Men's hair cut,BECKY,5,0
2018-05-11,May,Friday,COWL01,SMARTBOND,Smart Bond,JOANNE,25,0
2018-05-11,May,Friday,LIMB01,SHCM,Men's hair cut,BECKY,30,0
2018-05-11,May,Friday,WARN01,SHCM,Men's hair cut,BECKY,30,0
2018-05-11,May,Friday,BROS02,SHCM,Men's hair cut,BECKY,30,0
2018-05-11,May,Friday,WARK01,SHCM,Men's hair cut,BECKY,30,0
2018-05-11,May,Friday,KHAN01,SBD,Blowdry,BECKY,30,0
2018-05-11,May,Friday,TIML01,SBD,Blowdry,JJ,32,0
2018-05-11,May,Friday,GIEC01,SHCM,Men's hair cut,JJ,40,0
2018-05-11,May,Friday,KIRR01,SHCM,Men's hair cut,BECKY,41.15,1
2018-05-11,May,Friday,LEEO01,SBD,Blowdry,BECKY,45.26,1
2018-05-11,May,Friday,SIRM01,SBD,Blowdry,BECKY,50,0
2018-05-11,May,Friday,COLG01,SBD,Blowdry,BECKY,50,0
2018-05-11,May,Friday,LEEO01,CTU,Color touch up,JOANNE,50,0
2018-05-11,May,Friday,ARRM01,SBD,Blowdry,JJ,52,0
2018-05-11,May,Friday,NGUS01,CTU,Color touch up,JOANNE,66.52,1
2018-05-11,May,Friday,COWL01,SHCW,Women's hair cut,BECKY,70,0
2018-05-11,May,Friday,COLG01,CTU,Color touch up,JOANNE,70,0
2018-05-11,May,Friday,NOWT01,SHCW,Women's hair cut,JJ,82,0
2018-05-11,May,Friday,GRAA01,SHCW,Women's hair cut,JJ,82,0
2018-05-11,May,Friday,CHA*01,SHCW,Women's hair cut,JJ,82,0
2018-05-11,May,Friday,NICL01,SHCW,Women's hair cut,JJ,82,0
2018-05-11,May,Friday,NGUS01,SHCW,Women's hair cut,JJ,88.44,1
2018-05-11,May,Friday,THOW01,SHCW,Women's hair cut,JJ,102,0
2018-05-11,May,Friday,COWL01,CHLPL,Highlights partial,JOANNE,150,0
2018-05-12,May,Saturday,JASA01,CON,Consultation,JJ,0,0
2018-05-12,May,Saturday,PEEL01,SBD,Blowdry,SINEAD,30,0
2018-05-12,May,Saturday,ROST01,SHCM,Men's hair cut,JJ,40,0
2018-05-12,May,Saturday,TYRK01,SBD,Blowdry,SINEAD,40,0
2018-05-12,May,Saturday,DONB01,SBD,Blowdry,SINEAD,45.11,1
2018-05-12,May,Saturday,SKUD01,SBD,Blowdry,BECKY,45.26,1
2018-05-12,May,Saturday,PHIJ01,SBD,Blowdry,SINEAD,50,0
2018-05-12,May,Saturday,SARM01,SBD,Blowdry,SINEAD,50,0
2018-05-12,May,Saturday,NELT01,SBD,Blowdry,SINEAD,50,0
2018-05-12,May,Saturday,HUDM01,SBD,Blowdry,SINEAD,50,0
2018-05-12,May,Saturday,STOD01,SHCM,Men's hair cut,SINEAD,55,0
2018-05-12,May,Saturday,MARG01,SHCM,Men's hair cut,JJ,60,0
2018-05-12,May,Saturday,MARM01,CFC,Color full color,JOANNE,65,0
2018-05-12,May,Saturday,EZIR01,SHCW,Women's hair cut,JJ,82,0
2018-05-12,May,Saturday,TINT02,SHCW,Women's hair cut,JJ,82,0
2018-05-12,May,Saturday,LYL01,SHCW,Women's hair cut,JJ,82,0
2018-05-12,May,Saturday,SARM01,CFC,Color full color,JOANNE,85,0
2018-05-12,May,Saturday,TAYJ02,SHCW,Women's hair cut,JJ,92,0
2018-05-12,May,Saturday,GOSD01,CHLPL,Highlights partial,JOANNE,130,0
2018-05-12,May,Saturday,SMIS01,CHLFH,Highlights full,JOANNE,140,0
2018-05-12,May,Saturday,DONB01,CHLPL,Highlights partial,JOANNE,147.73,1
2018-05-12,May,Saturday,TYRK01,CHLPL,Highlights partial,JOANNE,150,0
2018-05-12,May,Saturday,TAYJ02,CHLFH,Highlights full,JOANNE,150,0
2018-05-12,May,Saturday,JASA01,SBD5+1,Blow dry bundle 5+1,HOUSE,260,0
2018-05-12,May,Saturday,CASH01,CON,Consultation,JJ,0,1
2018-05-15,May,Tuesday,MELE01,SHCM,Men's hair cut,BECKY,30,0
2018-05-15,May,Tuesday,MACR01,SHCM,Men's hair cut,SINEAD,35,0
2018-05-15,May,Tuesday,BREF01,SHCM,Men's hair cut,JJ,40,0
2018-05-15,May,Tuesday,SCHJ01,CCAMO,Men's camo color,JJ,45,0
2018-05-15,May,Tuesday,BURT01,CALC,Accent lights and color,JOANNE,45,0
2018-05-15,May,Tuesday,BURT01,SHCM,Men's hair cut,JJ,50,0
2018-05-15,May,Tuesday,BROS01,SBD,Blowdry,BECKY,50,0
2018-05-15,May,Tuesday,ROSM01,CTU,Color touch up,JOANNE,50,0
2018-05-15,May,Tuesday,SARK01,SBD,Blowdry,JJ,52,0
2018-05-15,May,Tuesday,MOLC01,SHCW,Women's hair cut,BECKY,60,0
2018-05-15,May,Tuesday,CHMY01,SHCW,Women's hair cut,BECKY,60,0
2018-05-15,May,Tuesday,ARAI01,SHCW,Women's hair cut,BECKY,60,0
2018-05-15,May,Tuesday,LUCL01,SHCW,Women's hair cut,BECKY,60,0
2018-05-15,May,Tuesday,SCHJ01,SHCM,Men's hair cut,JJ,60,0
2018-05-15,May,Tuesday,MONL01,SHCW,Women's hair cut,SINEAD,70,0
2018-05-15,May,Tuesday,KUCM02,SHCW,Women's hair cut,JJ,82,0
2018-05-15,May,Tuesday,RODP01,SHCW,Women's hair cut,SINEAD,90,0
2018-05-15,May,Tuesday,WOOJ01,SHCW,Women's hair cut,SINEAD,90,0
2018-05-15,May,Tuesday,SARK01,CHLPHC,Partial highlights and color,JOANNE,140,0
2018-05-15,May,Tuesday,RODP01,CHLPL,Highlights partial,JOANNE,160,0
2018-05-15,May,Tuesday,HENI01,CON,Consultation,JOANNE,0,1
2018-05-16,May,Wednesday,RODP01,CON,Consultation,SINEAD,25,0
2018-05-16,May,Wednesday,ELSM01,SBD,Blowdry,SINEAD,30,0
2018-05-16,May,Wednesday,MACT01,SHCM,Men's hair cut,JJ,40,0
2018-05-16,May,Wednesday,KUKK01,SBD,Blowdry,SINEAD,50,0
2018-05-16,May,Wednesday,NELT01,SBD,Blowdry,SINEAD,50,0
2018-05-16,May,Wednesday,SARA01,SHCM,Men's hair cut,JJ,60,0
2018-05-16,May,Wednesday,REIL01,SHCW,Women's hair cut,SINEAD,70,0
2018-05-16,May,Wednesday,CURK01,SHCW,Women's hair cut,SINEAD,70,0
2018-05-16,May,Wednesday,LAMD01,SHCW,Women's hair cut,JJ,82,0
2018-05-16,May,Wednesday,SCHH01,SHCW,Women's hair cut,JJ,102,0
2018-05-16,May,Wednesday,BUSC01,SHCW,Women's hair cut,JJ,102,0
2018-05-17,May,Thursday,HAMD01,SHCM,Men's hair cut,BECKY,30,0
2018-05-17,May,Thursday,ABL*01,SHCM,Men's hair cut,BECKY,30,0
2018-05-17,May,Thursday,PER*01,SBD,Blowdry,BECKY,30,0
2018-05-17,May,Thursday,BUEM01,SBD,Blowdry,SINEAD,30,0
2018-05-17,May,Thursday,BURL01,SBD,Blowdry,SINEAD,40,0
2018-05-17,May,Thursday,NELT01,SBD,Blowdry,SINEAD,45.11,1
2018-05-17,May,Thursday,YATT01,SHCM,Men's hair cut,BECKY,50,0
2018-05-17,May,Thursday,HOLL01,SBD,Blowdry,SINEAD,50,0
2018-05-17,May,Thursday,WOOD02,SBD,Blowdry,BECKY,50,0
2018-05-17,May,Thursday,HILJ01,SBD,Blowdry,SINEAD,50,0
2018-05-17,May,Thursday,COLG01,SBD,Blowdry,BECKY,50,0
2018-05-17,May,Thursday,HILJ01,CMT,Color mini touch up,JOANNE,50,0
2018-05-17,May,Thursday,PRIL01,SHCW,Women's hair cut,JJ,51,0
2018-05-17,May,Thursday,HUDM01,SBD,Blowdry,JJ,52,0
2018-05-17,May,Thursday,SHAA01,SHCM,Men's hair cut,SINEAD,55,0
2018-05-17,May,Thursday,SIDA01,SHCW,Women's hair cut,BECKY,60,0
2018-05-17,May,Thursday,BHAB01,SDUD,Dry updo,BECKY,60,1
2018-05-17,May,Thursday,STOS01,SHCW,Women's hair cut,SINEAD,70,0
2018-05-17,May,Thursday,MORB01,CFC,Color full color,JOANNE,85,0
2018-05-17,May,Thursday,GOSD01,SHCW,Women's hair cut,JJ,88.44,1
2018-05-17,May,Thursday,DONB01,SHCW,Women's hair cut,JJ,88.44,1
2018-05-17,May,Thursday,MANL01,SHCW,Women's hair cut,SINEAD,90,0
2018-05-17,May,Thursday,CHUA01,SHCW,Women's hair cut,JJ,92,0
2018-05-17,May,Thursday,OKEM01,SHCW,Women's hair cut,JJ,102,0
2018-05-17,May,Thursday,MORB01,SHCW,Women's hair cut,JJ,102,0
2018-05-17,May,Thursday,CHUA01,CALC,Accent lights and color,JOANNE,130,0
2018-05-17,May,Thursday,LOCS01,CHLPL,Highlights partial,JOANNE,140,0
2018-05-17,May,Thursday,BURL01,CHLPHC,Partial highlights and color,JOANNE,170,0
2018-05-17,May,Thursday,DONB01,CCO,Color correction,JOANNE,205,1
2018-05-18,May,Friday,MASA01,SHCM,Men's hair cut,BECKY,30,0
2018-05-18,May,Friday,DELC01,SHCM,Men's hair cut,BECKY,50,0
2018-05-18,May,Friday,PENM01,SBD,Blowdry,BECKY,50,0
2018-05-18,May,Friday,SKUD01,SBD,Blowdry,BECKY,50,0
2018-05-18,May,Friday,CORS02,SHCW,Women's hair cut,BECKY,60,0
2018-05-18,May,Friday,OHAG01,SHCM,Men's hair cut,JJ,60,0
2018-05-18,May,Friday,SAMJ01,SHCW,Women's hair cut,JJ,66.5,0
2018-05-18,May,Friday,WOOD01,CTU,Color touch up,JOANNE,70,0
2018-05-18,May,Friday,SIRM01,SHCW,Women's hair cut,BECKY,80,0
2018-05-18,May,Friday,NICS01,SHCW,Women's hair cut,JJ,82,0
2018-05-18,May,Friday,MESK01,SHCW,Women's hair cut,JJ,82,0
2018-05-18,May,Friday,WOOD01,SHCW,Women's hair cut,JJ,102,0
2018-05-18,May,Friday,ROBT01,CHLPHC,Partial highlights and color,JOANNE,140,0
2018-05-18,May,Friday,SAMJ01,CHLPL,Highlights partial,JOANNE,150,0
2018-05-18,May,Friday,DONB01,CBAL,Balayage,KELLY,155.56,1
2018-05-19,May,Saturday,MCGM01,SHCM,Men's hair cut,SINEAD,35,0
2018-05-19,May,Saturday,JONW01,SHCW,Women's hair cut,KELLY,45,0
2018-05-19,May,Saturday,JONE01,SHCW,Women's hair cut,KELLY,45,0
2018-05-19,May,Saturday,HASS01,SHCW,Women's hair cut,KELLY,45,0
2018-05-19,May,Saturday,OGOE01,SHCW,Women's hair cut,KELLY,45,0
2018-05-19,May,Saturday,BARE01,SHCW,Women's hair cut,KELLY,45,0
2018-05-19,May,Saturday,DANJ01,SBD,Blowdry,BECKY,50,0
2018-05-19,May,Saturday,NIDN01,SBD,Blowdry,BECKY,50,0
2018-05-19,May,Saturday,WONM02,SBD,Blowdry,JJ,52,0
2018-05-19,May,Saturday,RUTR01,SBD,Blowdry,JJ,52,0
2018-05-19,May,Saturday,RIZB01,SHCW,Women's hair cut,KELLY,55,0
2018-05-19,May,Saturday,RIZB01,CFC,Color full color,KELLY,55,0
2018-05-19,May,Saturday,BARE01,CFC,Color full color,KELLY,65,0
2018-05-19,May,Saturday,MCKS01,SHCW,Women's hair cut,SINEAD,70,0
2018-05-19,May,Saturday,DANJ01,CTU,Color touch up,JOANNE,70,0
2018-05-19,May,Saturday,NIDN01,CTU,Color touch up,JOANNE,70,0
2018-05-19,May,Saturday,IORC01,SHCW,Women's hair cut,JJ,82,0
2018-05-19,May,Saturday,DANG01,SHCW,Women's hair cut,JJ,82,0
2018-05-19,May,Saturday,RUTR01,CFC,Color full color,JOANNE,85,0
2018-05-19,May,Saturday,NELT01,SHCW,Women's hair cut,SINEAD,90,0
2018-05-19,May,Saturday,LEIF01,SDUD,Dry updo,SINEAD,90,0
2018-05-19,May,Saturday,LURM01,CALC,Accent lights and color,JOANNE,120,0
2018-05-19,May,Saturday,MIRY01,CDPB,double process blonde,JOANNE,150,1
2018-05-19,May,Saturday,HILJ01,CHLPHC,Partial highlights and color,JOANNE,158.18,1
2018-05-19,May,Saturday,RONM01,CHLFHC,Full Highlights and color,JOANNE,160,0
2018-05-22,May,Tuesday,CARB01,CON,Consultation,BECKY,0,0
2018-05-22,May,Tuesday,ANDJ01,TRE 1,Treatments 1,KELLY,20,0
2018-05-22,May,Tuesday,SHAI01,TRE 1,Treatments 1,JOANNE,20,0
2018-05-22,May,Tuesday,DRAR01,SHCM,Men's hair cut,SINEAD,35,0
2018-05-22,May,Tuesday,PN01,SHCM,Men's hair cut,KELLY,35,0
2018-05-22,May,Tuesday,BORJ01,SHCM,Men's hair cut,JJ,40,0
2018-05-22,May,Tuesday,KUKH01,SBD,Blowdry,BECKY,40,0
2018-05-22,May,Tuesday,MOGS01,SHCW,Women's hair cut,KELLY,45,0
2018-05-22,May,Tuesday,ANDJ01,CT,Color toner,KELLY,45,0
2018-05-22,May,Tuesday,HELJ01,SHCM,Men's hair cut,BECKY,50,0
2018-05-22,May,Tuesday,KUKK01,SBD,Blowdry,SINEAD,50,0
2018-05-22,May,Tuesday,WOOJ01,SBD,Blowdry,SINEAD,50,0
2018-05-22,May,Tuesday,WONM02,SBD,Blowdry,JJ,52,0
2018-05-22,May,Tuesday,HOLD01,SHCW,Women's hair cut,BECKY,60,0
2018-05-22,May,Tuesday,RIVA01,SHCW,Women's hair cut,BECKY,60,0
2018-05-22,May,Tuesday,DUFD01,SHCM,Men's hair cut,JJ,60,0
2018-05-22,May,Tuesday,WIL*01,CTU,Color touch up,JOANNE,60,0
2018-05-22,May,Tuesday,ANDJ01,SHCW,Women's hair cut,KELLY,65,0
2018-05-22,May,Tuesday,ERVA01,SHCW,Women's hair cut,SINEAD,70,0
2018-05-22,May,Tuesday,WOOJ01,CTU,Color touch up,JOANNE,70,0
2018-05-22,May,Tuesday,SHAI01,SHCW,Women's hair cut,SINEAD,80,0
2018-05-22,May,Tuesday,SHAL01,SHCW,Women's hair cut,JJ,88.44,1
2018-05-22,May,Tuesday,HIMB01,SHCW,Women's hair cut,JJ,88.44,1
2018-05-22,May,Tuesday,WIL*01,SHCW,Women's hair cut,JJ,92,0
2018-05-22,May,Tuesday,WARG01,SHCW,Women's hair cut,JJ,102,0
2018-05-22,May,Tuesday,DAV*01,SHCW,Women's hair cut,JJ,102,0
2018-05-22,May,Tuesday,SHAI01,CHLPL,Highlights partial,JOANNE,150,0
2018-05-22,May,Tuesday,KUKH01,CHLPL,Highlights partial,JOANNE,150,0
